plot	region	condition	tx	subplot	txfull	stem.num	height	n.leaves	n.mines	n.mined.leaves	n.fruits
42	B	SA	TX	42_B	SA_TX	D4	54	14	0	0	19
42	B	SA	MOCK	42_A	SA_MOCK	A1	53	11	0	0	25
42	B	SA	MOCK	42_A	SA_MOCK	A2	45	12	0	0	8
42	B	SA	MOCK	42_A	SA_MOCK	A3	53	10	0	0	7
42	B	SA	MOCK	42_A	SA_MOCK	A4	45	11	0	0	4
42	B	SA	MOCK	42_A	SA_MOCK	B1	40	9	0	0	16
42	B	SA	MOCK	42_A	SA_MOCK	B2	40	11	0	0	6
42	B	SA	MOCK	42_A	SA_MOCK	B3	41	11	0	0	13
42	B	SA	MOCK	42_A	SA_MOCK	B4	40	15	1	1	14
42	B	SA	MOCK	42_A	SA_MOCK	C1	38	12	1	1	7
42	B	SA	MOCK	42_A	SA_MOCK	C2	30	7	0	0	0
42	B	SA	MOCK	42_A	SA_MOCK	C3	49	11	0	0	15
42	B	SA	MOCK	42_A	SA_MOCK	C4	53	9	0	0	19
42	B	SA	MOCK	42_A	SA_MOCK	D1	50	9	0	0	17
42	B	SA	MOCK	42_A	SA_MOCK	D2	50	14	0	0	21
42	B	SA	MOCK	42_A	SA_MOCK	D3	56	10	0	0	23
42	B	SA	MOCK	42_A	SA_MOCK	D4	57	9	0	0	20
43	B	CTR	TX	43_B	CTR_TX	A1	36	9	0	0	5
43	B	CTR	TX	43_B	CTR_TX	A2	35	11	0	0	6
43	B	CTR	TX	43_B	CTR_TX	A3	42	12	0	0	18
43	B	CTR	TX	43_B	CTR_TX	A4	40	11	1	1	8
43	B	CTR	TX	43_B	CTR_TX	B1	39	10	0	0	12
43	B	CTR	TX	43_B	CTR_TX	B2	38	10	0	0	13
43	B	CTR	TX	43_B	CTR_TX	B3	40	10	0	0	9
43	B	CTR	TX	43_B	CTR_TX	B4	33	7	0	0	6
43	B	CTR	TX	43_B	CTR_TX	C1	34	11	0	0	4
43	B	CTR	TX	43_B	CTR_TX	C2	39	9	0	0	8
43	B	CTR	TX	43_B	CTR_TX	C3	24	7	0	0	0
43	B	CTR	TX	43_B	CTR_TX	C4	35	11	0	0	5
43	B	CTR	TX	43_B	CTR_TX	D1	39	11	0	0	18
43	B	CTR	TX	43_B	CTR_TX	D2	31	7	0	0	9
43	B	CTR	TX	43_B	CTR_TX	D3	39	9	0	0	11
43	B	CTR	TX	43_B	CTR_TX	D4	41	12	0	0	16
43	B	CTR	MOCK	43_A	CTR_MOCK	A1	39	13	0	0	7
43	B	CTR	MOCK	43_A	CTR_MOCK	A2	44	12	1	1	22
43	B	CTR	MOCK	43_A	CTR_MOCK	A3	38	11	0	0	16
43	B	CTR	MOCK	43_A	CTR_MOCK	A4	41	12	0	0	15
43	B	CTR	MOCK	43_A	CTR_MOCK	B1	25	10	0	0	0
43	B	CTR	MOCK	43_A	CTR_MOCK	B2	31	7	0	0	5
43	B	CTR	MOCK	43_A	CTR_MOCK	B3	40	13	0	0	15
43	B	CTR	MOCK	43_A	CTR_MOCK	B4	31	10	0	0	10
43	B	CTR	MOCK	43_A	CTR_MOCK	C1	23	8	0	0	0
43	B	CTR	MOCK	43_A	CTR_MOCK	C2	23	7	0	0	1
43	B	CTR	MOCK	43_A	CTR_MOCK	C3	34	10	0	0	8
43	B	CTR	MOCK	43_A	CTR_MOCK	C4	29	9	0	0	5
43	B	CTR	MOCK	43_A	CTR_MOCK	D1	40	10	0	0	14
43	B	CTR	MOCK	43_A	CTR_MOCK	D2	39	12	1	1	14
43	B	CTR	MOCK	43_A	CTR_MOCK	D3	36	10	1	1	12
43	B	CTR	MOCK	43_A	CTR_MOCK	D4	36	10	1	1	7
44	B	JA	TX	44_B	JA_TX	A1	46	9	3	3	3
44	B	JA	TX	44_B	JA_TX	A2	55	13	6	6	16
44	B	JA	TX	44_B	JA_TX	A3	45	9	4	4	5
44	B	JA	TX	44_B	JA_TX	A4	51	7	3	3	10
44	B	JA	TX	44_B	JA_TX	B1	49	10	5	5	5
44	B	JA	TX	44_B	JA_TX	B2	43	9	3	3	2
44	B	JA	TX	44_B	JA_TX	B3	42	12	4	4	1
44	B	JA	TX	44_B	JA_TX	B4	20	6	4	4	0
44	B	JA	TX	44_B	JA_TX	C1	45	8	4	4	0
44	B	JA	TX	44_B	JA_TX	C2	44	10	1	1	2
44	B	JA	TX	44_B	JA_TX	C3	53	10	1	1	0
44	B	JA	TX	44_B	JA_TX	C4	56	13	4	4	15
44	B	JA	TX	44_B	JA_TX	D1	51	12	3	3	3
44	B	JA	TX	44_B	JA_TX	D2	57	11	5	5	10
44	B	JA	TX	44_B	JA_TX	D3	52	9	2	2	8
44	B	JA	TX	44_B	JA_TX	D4	55	10	0	0	7
44	B	JA	MOCK	44_A	JA_MOCK	A1	49	7	6	6	3
44	B	JA	MOCK	44_A	JA_MOCK	A2	57	13	8	8	20
44	B	JA	MOCK	44_A	JA_MOCK	A3	53	9	8	8	3
44	B	JA	MOCK	44_A	JA_MOCK	A4	52	8	8	8	8
44	B	JA	MOCK	44_A	JA_MOCK	B1	52	11	10	10	14
44	B	JA	MOCK	44_A	JA_MOCK	B2	58	8	7	7	24
44	B	JA	MOCK	44_A	JA_MOCK	B3	55	8	8	8	15
44	B	JA	MOCK	44_A	JA_MOCK	B4	45	8	7	7	9
44	B	JA	MOCK	44_A	JA_MOCK	C1	57	10	10	10	9
44	B	JA	MOCK	44_A	JA_MOCK	C2	53	9	7	7	6
44	B	JA	MOCK	44_A	JA_MOCK	C3	52	6	6	6	11
44	B	JA	MOCK	44_A	JA_MOCK	C4	50	5	5	5	13
44	B	JA	MOCK	44_A	JA_MOCK	D1	57	9	6	6	20
44	B	JA	MOCK	44_A	JA_MOCK	D2	54	8	8	8	13
44	B	JA	MOCK	44_A	JA_MOCK	D3	41	8	7	7	0
44	B	JA	MOCK	44_A	JA_MOCK	D4	48	9	8	8	13
45	B	JA	TX	45_B	JA_TX	A1	56	10	4	4	11
45	B	JA	TX	45_B	JA_TX	A2	61	13	6	6	15
45	B	JA	TX	45_B	JA_TX	A3	46	9	4	4	1
45	B	JA	TX	45_B	JA_TX	A4	59	13	11	11	6
45	B	JA	TX	45_B	JA_TX	B1	49	8	7	7	9
45	B	JA	TX	45_B	JA_TX	B2	52	12	5	5	4
45	B	JA	TX	45_B	JA_TX	B3	52	11	9	9	3
45	B	JA	TX	45_B	JA_TX	B4	45	7	5	5	0
45	B	JA	TX	45_B	JA_TX	C1	45	7	3	3	0
45	B	JA	TX	45_B	JA_TX	C2	52	9	7	7	4
45	B	JA	TX	45_B	JA_TX	C3	32	8	4	4	0
45	B	JA	TX	45_B	JA_TX	C4	36	7	5	5	0
45	B	JA	TX	45_B	JA_TX	D1	44	7	5	5	0
45	B	JA	TX	45_B	JA_TX	D2	37	10	9	9	0
45	B	JA	TX	45_B	JA_TX	D3	52	11	6	5	11
45	B	JA	TX	45_B	JA_TX	D4	55	9	5	5	9
45	B	JA	MOCK	45_A	JA_MOCK	A1	58	7	1	1	7
45	B	JA	MOCK	45_A	JA_MOCK	A2	52	11	5	5	5
45	B	JA	MOCK	45_A	JA_MOCK	A3	52	13	5	5	2
45	B	JA	MOCK	45_A	JA_MOCK	A4	35	11	3	3	0
45	B	JA	MOCK	45_A	JA_MOCK	B1	47	8	3	3	5
45	B	JA	MOCK	45_A	JA_MOCK	B2	43	9	3	3	0
45	B	JA	MOCK	45_A	JA_MOCK	B3	52	13	4	4	11
45	B	JA	MOCK	45_A	JA_MOCK	B4	49	9	1	1	2
45	B	JA	MOCK	45_A	JA_MOCK	C1	41	12	4	4	0
45	B	JA	MOCK	45_A	JA_MOCK	C2	32	8	5	5	0
45	B	JA	MOCK	45_A	JA_MOCK	C3	46	10	5	5	12
45	B	JA	MOCK	45_A	JA_MOCK	C4	33	7	5	5	0
45	B	JA	MOCK	45_A	JA_MOCK	D1	42	9	5	5	0
45	B	JA	MOCK	45_A	JA_MOCK	D2	57	13	11	11	0
45	B	JA	MOCK	45_A	JA_MOCK	D3	25	9	5	5	0
45	B	JA	MOCK	45_A	JA_MOCK	D4	54	5	5	5	0
46	C	JA	TX	46_B	JA_TX	A1	29	9	6	6	0
46	C	JA	TX	46_B	JA_TX	A2	30	13	2	2	0
46	C	JA	TX	46_B	JA_TX	A3	30	10	5	5	0
46	C	JA	TX	46_B	JA_TX	A4	37	14	5	5	0
46	C	JA	TX	46_B	JA_TX	B1	51	17	9	9	9
46	C	JA	TX	46_B	JA_TX	B2	35	10	8	8	1
46	C	JA	TX	46_B	JA_TX	B3	44	9	5	5	3
46	C	JA	TX	46_B	JA_TX	B4	42	9	5	5	1
46	C	JA	TX	46_B	JA_TX	C1	42	10	6	6	7
46	C	JA	TX	46_B	JA_TX	C2	39	10	7	7	3
46	C	JA	TX	46_B	JA_TX	C3	38	11	4	4	5
46	C	JA	TX	46_B	JA_TX	C4	32	11	7	7	0
46	C	JA	TX	46_B	JA_TX	D1	43	9	5	5	8
46	C	JA	TX	46_B	JA_TX	D2	51	8	4	4	9
46	C	JA	TX	46_B	JA_TX	D3	35	17	10	10	0
46	C	JA	TX	46_B	JA_TX	D4	46	10	3	3	6
46	C	JA	MOCK	46_A	JA_MOCK	A1	30	9	5	5	0
46	C	JA	MOCK	46_A	JA_MOCK	A2	34	8	3	3	4
46	C	JA	MOCK	46_A	JA_MOCK	A3	39	11	8	8	10
46	C	JA	MOCK	46_A	JA_MOCK	A4	34	10	4	4	1
46	C	JA	MOCK	46_A	JA_MOCK	B1	42	14	6	6	1
46	C	JA	MOCK	46_A	JA_MOCK	B2	33	8	6	6	0
46	C	JA	MOCK	46_A	JA_MOCK	B3	30	10	6	6	0
46	C	JA	MOCK	46_A	JA_MOCK	B4	45	14	6	6	9
46	C	JA	MOCK	46_A	JA_MOCK	C1	38	11	6	6	3
46	C	JA	MOCK	46_A	JA_MOCK	C2	24	8	2	2	0
46	C	JA	MOCK	46_A	JA_MOCK	C3	36	8	1	1	6
46	C	JA	MOCK	46_A	JA_MOCK	C4	33	7	3	3	5
46	C	JA	MOCK	46_A	JA_MOCK	D1	23	11	4	4	0
46	C	JA	MOCK	46_A	JA_MOCK	D2	30	9	5	5	0
46	C	JA	MOCK	46_A	JA_MOCK	D3	42	10	6	6	8
46	C	JA	MOCK	46_A	JA_MOCK	D4	40	7	4	4	7
47	C	JA	TX	47_B	JA_TX	A1	35	12	4	4	10
47	C	JA	TX	47_B	JA_TX	A2	45	11	4	4	4
47	C	JA	TX	47_B	JA_TX	A3	51	10	7	7	5
47	C	JA	TX	47_B	JA_TX	A4	46	9	3	3	0
47	C	JA	TX	47_B	JA_TX	B1	30	8	2	1	0
47	C	JA	TX	47_B	JA_TX	B2	46	11	3	3	5
47	C	JA	TX	47_B	JA_TX	B3	40	8	3	3	0
47	C	JA	TX	47_B	JA_TX	B4	45	12	7	7	2
47	C	JA	TX	47_B	JA_TX	C1	46	15	2	2	3
47	C	JA	TX	47_B	JA_TX	C2	48	10	4	4	5
47	C	JA	TX	47_B	JA_TX	C3	41	10	1	1	0
47	C	JA	TX	47_B	JA_TX	C4	43	9	4	4	0
47	C	JA	TX	47_B	JA_TX	D1	44	11	1	1	0
47	C	JA	TX	47_B	JA_TX	D2	53	13	0	0	8
47	C	JA	TX	47_B	JA_TX	D3	55	11	4	4	3
47	C	JA	TX	47_B	JA_TX	D4	54	12	0	0	5
47	C	JA	MOCK	47_A	JA_MOCK	A1	52	8	1	1	8
47	C	JA	MOCK	47_A	JA_MOCK	A2	49	12	3	3	8
47	C	JA	MOCK	47_A	JA_MOCK	A3	45	11	1	1	5
47	C	JA	MOCK	47_A	JA_MOCK	A4	50	12	1	1	9
47	C	JA	MOCK	47_A	JA_MOCK	B1	40	9	0	0	1
47	C	JA	MOCK	47_A	JA_MOCK	B2	57	10	2	2	0
47	C	JA	MOCK	47_A	JA_MOCK	B3	38	9	0	0	1
47	C	JA	MOCK	47_A	JA_MOCK	B4	40	10	2	2	5
47	C	JA	MOCK	47_A	JA_MOCK	C1	48	8	0	0	5
47	C	JA	MOCK	47_A	JA_MOCK	C2	53	9	2	2	10
47	C	JA	MOCK	47_A	JA_MOCK	C3	51	6	2	2	5
47	C	JA	MOCK	47_A	JA_MOCK	C4	50	9	2	2	2
47	C	JA	MOCK	47_A	JA_MOCK	D1	40	9	2	2	0
47	C	JA	MOCK	47_A	JA_MOCK	D2	50	11	0	0	2
47	C	JA	MOCK	47_A	JA_MOCK	D3	40	10	2	2	1
47	C	JA	MOCK	47_A	JA_MOCK	D4	45	10	1	1	2
48	C	SA	TX	48_B	SA_TX	A1	42	12	6	6	11
48	C	SA	TX	48_B	SA_TX	A2	34	8	6	6	4
48	C	SA	TX	48_B	SA_TX	A3	29	8	6	6	0
48	C	SA	TX	48_B	SA_TX	A4	40	7	5	5	14
48	C	SA	TX	48_B	SA_TX	B1	35	7	2	2	3
48	C	SA	TX	48_B	SA_TX	B2	35	6	3	3	6
48	C	SA	TX	48_B	SA_TX	B3	31	6	3	3	0
48	C	SA	TX	48_B	SA_TX	B4	34	4	2	2	3
48	C	SA	TX	48_B	SA_TX	C1	41	9	4	4	7
48	C	SA	TX	48_B	SA_TX	C2	13	5	2	2	0
48	C	SA	TX	48_B	SA_TX	C3	38	8	1	1	4
48	C	SA	TX	48_B	SA_TX	C4	36	9	3	3	3
48	C	SA	TX	48_B	SA_TX	D1	41	13	5	5	16
48	C	SA	TX	48_B	SA_TX	D2	33	7	1	1	2
48	C	SA	TX	48_B	SA_TX	D3	39	7	4	4	6
48	C	SA	TX	48_B	SA_TX	D4	43	8	5	5	9
48	C	SA	MOCK	48_A	SA_MOCK	A1	49	10	6	6	5
48	C	SA	MOCK	48_A	SA_MOCK	A2	49	10	9	9	9
48	C	SA	MOCK	48_A	SA_MOCK	A3	47	9	8	8	11
48	C	SA	MOCK	48_A	SA_MOCK	A4	40	8	7	7	2
48	C	SA	MOCK	48_A	SA_MOCK	B1	45	10	7	7	3
48	C	SA	MOCK	48_A	SA_MOCK	B2	49	11	9	9	8
48	C	SA	MOCK	48_A	SA_MOCK	B3	42	8	6	6	0
48	C	SA	MOCK	48_A	SA_MOCK	B4	49	8	4	4	0
48	C	SA	MOCK	48_A	SA_MOCK	C1	46	9	6	6	6
48	C	SA	MOCK	48_A	SA_MOCK	C2	54	8	5	5	0
48	C	SA	MOCK	48_A	SA_MOCK	C3	43	9	6	6	9
48	C	SA	MOCK	48_A	SA_MOCK	C4	41	10	7	7	12
48	C	SA	MOCK	48_A	SA_MOCK	D1	41	8	7	7	0
48	C	SA	MOCK	48_A	SA_MOCK	D2	50	11	7	7	9
48	C	SA	MOCK	48_A	SA_MOCK	D3	47	10	5	5	8
48	C	SA	MOCK	48_A	SA_MOCK	D4	42	8	4	4	2
49	C	CTR	TX	49_B	CTR_TX	A1	41	9	1	1	2
49	C	CTR	TX	49_B	CTR_TX	A2	27	7	4	3	0
49	C	CTR	TX	49_B	CTR_TX	A3	43	4	4	4	7
49	C	CTR	TX	49_B	CTR_TX	A4	42	8	1	1	11
49	C	CTR	TX	49_B	CTR_TX	B1	26	5	1	1	0
49	C	CTR	TX	49_B	CTR_TX	B2	48	10	2	2	20
49	C	CTR	TX	49_B	CTR_TX	B3	37	10	2	2	1
49	C	CTR	TX	49_B	CTR_TX	B4	35	8	0	0	0
49	C	CTR	TX	49_B	CTR_TX	C1	54	9	3	2	21
49	C	CTR	TX	49_B	CTR_TX	C2	41	10	2	2	2
49	C	CTR	TX	49_B	CTR_TX	C3	45	7	3	3	11
49	C	CTR	TX	49_B	CTR_TX	C4	39	5	3	3	0
49	C	CTR	TX	49_B	CTR_TX	D1	30	8	1	1	0
49	C	CTR	TX	49_B	CTR_TX	D2	41	5	3	3	7
49	C	CTR	TX	49_B	CTR_TX	D3	34	7	3	3	2
49	C	CTR	TX	49_B	CTR_TX	D4	32	9	2	2	1
49	C	CTR	MOCK	49_A	CTR_MOCK	A1	24	10	2	2	0
49	C	CTR	MOCK	49_A	CTR_MOCK	A2	38	9	4	3	12
49	C	CTR	MOCK	49_A	CTR_MOCK	A3	39	8	5	5	10
49	C	CTR	MOCK	49_A	CTR_MOCK	A4	25	9	2	2	0
49	C	CTR	MOCK	49_A	CTR_MOCK	B1	32	12	2	1	0
49	C	CTR	MOCK	49_A	CTR_MOCK	B2	27	9	3	3	1
49	C	CTR	MOCK	49_A	CTR_MOCK	B3	20	5	4	4	0
49	C	CTR	MOCK	49_A	CTR_MOCK	B4	33	8	5	5	3
49	C	CTR	MOCK	49_A	CTR_MOCK	C1	24	4	4	4	0
49	C	CTR	MOCK	49_A	CTR_MOCK	C2	38	7	4	4	10
49	C	CTR	MOCK	49_A	CTR_MOCK	C3	35	6	5	5	10
49	C	CTR	MOCK	49_A	CTR_MOCK	C4	23	5	2	2	0
49	C	CTR	MOCK	49_A	CTR_MOCK	D1	33	8	3	3	3
49	C	CTR	MOCK	49_A	CTR_MOCK	D2	28	5	5	5	0
49	C	CTR	MOCK	49_A	CTR_MOCK	D3	39	6	3	3	11
49	C	CTR	MOCK	49_A	CTR_MOCK	D4	31	8	4	4	4
50	C	CTR	TX	50_B	CTR_TX	A1	43	12	2	2	12
50	C	CTR	TX	50_B	CTR_TX	A2	38	7	2	2	4
50	C	CTR	TX	50_B	CTR_TX	A3	35	12	1	1	6
50	C	CTR	TX	50_B	CTR_TX	A4	23	9	1	1	0
50	C	CTR	TX	50_B	CTR_TX	B1	43	12	4	4	9
50	C	CTR	TX	50_B	CTR_TX	B2	30	9	3	3	4
50	C	CTR	TX	50_B	CTR_TX	B3	43	10	4	4	8
50	C	CTR	TX	50_B	CTR_TX	B4	35	9	3	3	3
50	C	CTR	TX	50_B	CTR_TX	C1	33	9	1	1	3
50	C	CTR	TX	50_B	CTR_TX	C2	35	13	2	2	0
50	C	CTR	TX	50_B	CTR_TX	C3	44	9	0	0	8
50	C	CTR	TX	50_B	CTR_TX	C4	36	10	4	4	6
50	C	CTR	TX	50_B	CTR_TX	D1	33	9	0	0	0
50	C	CTR	TX	50_B	CTR_TX	D2	34	9	0	0	0
50	C	CTR	TX	50_B	CTR_TX	D3	47	10	0	0	11
50	C	CTR	TX	50_B	CTR_TX	D4	40	9	0	0	3
50	C	CTR	MOCK	50_A	CTR_MOCK	A1	45	10	0	0	2
50	C	CTR	MOCK	50_A	CTR_MOCK	A2	31	12	0	0	0
50	C	CTR	MOCK	50_A	CTR_MOCK	A3	42	10	0	0	0
50	C	CTR	MOCK	50_A	CTR_MOCK	A4	34	10	2	2	0
50	C	CTR	MOCK	50_A	CTR_MOCK	B1	45	12	0	0	0
50	C	CTR	MOCK	50_A	CTR_MOCK	B2	51	10	0	0	4
50	C	CTR	MOCK	50_A	CTR_MOCK	B3	48	13	0	0	3
50	C	CTR	MOCK	50_A	CTR_MOCK	B4	35	12	2	2	0
50	C	CTR	MOCK	50_A	CTR_MOCK	C1	28	9	0	0	0
50	C	CTR	MOCK	50_A	CTR_MOCK	C2	41	12	1	1	0
50	C	CTR	MOCK	50_A	CTR_MOCK	C3	45	11	0	0	5
50	C	CTR	MOCK	50_A	CTR_MOCK	C4	48	14	2	2	19
50	C	CTR	MOCK	50_A	CTR_MOCK	D1	42	11	2	2	1
50	C	CTR	MOCK	50_A	CTR_MOCK	D2	43	11	0	0	0
50	C	CTR	MOCK	50_A	CTR_MOCK	D3	52	19	2	2	21
50	C	CTR	MOCK	50_A	CTR_MOCK	D4	40	10	1	1	1
51	C	SA	TX	51_B	SA_TX	A1	32	13	1	1	0
51	C	SA	TX	51_B	SA_TX	A2	40	12	1	1	4
51	C	SA	TX	51_B	SA_TX	A3	33	9	0	0	1
51	C	SA	TX	51_B	SA_TX	A4	40	11	1	1	7
51	C	SA	TX	51_B	SA_TX	B1	41	11	2	2	12
51	C	SA	TX	51_B	SA_TX	B2	43	11	4	3	15
51	C	SA	TX	51_B	SA_TX	B3	46	14	2	2	8
51	C	SA	TX	51_B	SA_TX	B4	42	19	4	4	5
51	C	SA	TX	51_B	SA_TX	C1	41	14	2	2	6
51	C	SA	TX	51_B	SA_TX	C2	36	12	3	3	3
51	C	SA	TX	51_B	SA_TX	C3	39	12	1	1	4
51	C	SA	TX	51_B	SA_TX	C4	31	13	0	0	0
51	C	SA	TX	51_B	SA_TX	D1	33	10	1	1	3
51	C	SA	TX	51_B	SA_TX	D2	41	12	0	0	8
51	C	SA	TX	51_B	SA_TX	D3	39	10	2	2	4
51	C	SA	TX	51_B	SA_TX	D4	24	8	1	1	0
51	C	SA	MOCK	51_A	SA_MOCK	A1	37	13	2	2	10
51	C	SA	MOCK	51_A	SA_MOCK	A2	20	6	2	2	0
51	C	SA	MOCK	51_A	SA_MOCK	A3	26	12	0	0	0
51	C	SA	MOCK	51_A	SA_MOCK	A4	38	8	1	1	3
51	C	SA	MOCK	51_A	SA_MOCK	B1	28	10	0	0	0
51	C	SA	MOCK	51_A	SA_MOCK	B2	41	11	2	2	14
51	C	SA	MOCK	51_A	SA_MOCK	B3	26	11	4	4	0
51	C	SA	MOCK	51_A	SA_MOCK	B4	34	11	2	2	6
51	C	SA	MOCK	51_A	SA_MOCK	C1	36	16	1	1	2
51	C	SA	MOCK	51_A	SA_MOCK	C2	29	7	0	0	2
51	C	SA	MOCK	51_A	SA_MOCK	C3	28	11	0	0	2
51	C	SA	MOCK	51_A	SA_MOCK	C4	37	10	0	0	6
51	C	SA	MOCK	51_A	SA_MOCK	D1	28	10	1	1	0
51	C	SA	MOCK	51_A	SA_MOCK	D2	33	13	3	2	6
51	C	SA	MOCK	51_A	SA_MOCK	D3	29	11	1	1	1
51	C	SA	MOCK	51_A	SA_MOCK	D4	37	10	1	1	14
52	C	JA	TX	52_B	JA_TX	A1	27	9	0	0	3
52	C	JA	TX	52_B	JA_TX	A2	36	9	0	0	4
52	C	JA	TX	52_B	JA_TX	A3	40	9	0	0	8
52	C	JA	TX	52_B	JA_TX	A4	35	10	1	1	12
52	C	JA	TX	52_B	JA_TX	B1	30	8	0	0	0
52	C	JA	TX	52_B	JA_TX	B2	26	8	0	0	0
52	C	JA	TX	52_B	JA_TX	B3	20	6	0	0	0
52	C	JA	TX	52_B	JA_TX	B4	37	11	0	0	9
52	C	JA	TX	52_B	JA_TX	C1	35	10	0	0	7
52	C	JA	TX	52_B	JA_TX	C2	30	8	1	0	3
52	C	JA	TX	52_B	JA_TX	C3	20	12	0	0	0
52	C	JA	TX	52_B	JA_TX	C4	34	10	0	0	6
52	C	JA	TX	52_B	JA_TX	D1	33	6	0	0	7
52	C	JA	TX	52_B	JA_TX	D2	20	7	0	1	0
52	C	JA	TX	52_B	JA_TX	D3	20	10	0	0	0
52	C	JA	TX	52_B	JA_TX	D4	25	9	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	A1	37	7	1	1	4
52	C	JA	MOCK	52_A	JA_MOCK	A2	38	8	0	0	7
52	C	JA	MOCK	52_A	JA_MOCK	A3	25	10	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	A4	30	7	1	1	1
52	C	JA	MOCK	52_A	JA_MOCK	B1	15	9	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	B2	27	10	1	1	0
52	C	JA	MOCK	52_A	JA_MOCK	B3	33	8	1	1	4
52	C	JA	MOCK	52_A	JA_MOCK	B4	18	11	3	3	0
52	C	JA	MOCK	52_A	JA_MOCK	C1	30	8	1	1	0
52	C	JA	MOCK	52_A	JA_MOCK	C2	15	7	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	C3	44	11	0	0	7
52	C	JA	MOCK	52_A	JA_MOCK	C4	42	9	0	0	3
52	C	JA	MOCK	52_A	JA_MOCK	D1	19	8	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	D2	21	9	0	0	0
52	C	JA	MOCK	52_A	JA_MOCK	D3	33	7	0	0	4
52	C	JA	MOCK	52_A	JA_MOCK	D4	36	9	3	2	1
53	C	JA	TX	53_B	JA_TX	A1	27	7	0	0	8
53	C	JA	TX	53_B	JA_TX	A2	24	11	0	0	5
53	C	JA	TX	53_B	JA_TX	A3	27	7	0	0	9
53	C	JA	TX	53_B	JA_TX	A4	36	9	0	0	14
53	C	JA	TX	53_B	JA_TX	B1	22	7	0	0	0
53	C	JA	TX	53_B	JA_TX	B2	31	11	0	0	8
53	C	JA	TX	53_B	JA_TX	B3	17	6	0	0	0
53	C	JA	TX	53_B	JA_TX	B4	17	7	0	0	0
53	C	JA	TX	53_B	JA_TX	C1	25	7	1	0	0
53	C	JA	TX	53_B	JA_TX	C2	29	10	1	1	6
53	C	JA	TX	53_B	JA_TX	C3	29	10	0	1	4
53	C	JA	TX	53_B	JA_TX	C4	31	9	0	0	4
53	C	JA	TX	53_B	JA_TX	D1	28	10	0	0	6
53	C	JA	TX	53_B	JA_TX	D2	30	8	0	0	11
53	C	JA	TX	53_B	JA_TX	D3	30	7	0	0	2
53	C	JA	TX	53_B	JA_TX	D4	31	9	0	0	6
53	C	JA	MOCK	53_A	JA_MOCK	A1	40	9	0	0	9
53	C	JA	MOCK	53_A	JA_MOCK	A2	43	12	0	0	11
53	C	JA	MOCK	53_A	JA_MOCK	A3	39	11	0	0	12
53	C	JA	MOCK	53_A	JA_MOCK	A4	22	9	0	0	0
53	C	JA	MOCK	53_A	JA_MOCK	B1	22	5	0	0	0
53	C	JA	MOCK	53_A	JA_MOCK	B2	28	9	1	1	0
53	C	JA	MOCK	53_A	JA_MOCK	B3	41	9	0	0	10
53	C	JA	MOCK	53_A	JA_MOCK	B4	40	13	0	0	14
53	C	JA	MOCK	53_A	JA_MOCK	C1	38	10	0	1	7
53	C	JA	MOCK	53_A	JA_MOCK	C2	46	11	0	0	10
53	C	JA	MOCK	53_A	JA_MOCK	C3	36	10	0	0	1
53	C	JA	MOCK	53_A	JA_MOCK	C4	41	11	1	1	12
53	C	JA	MOCK	53_A	JA_MOCK	D1	30	8	0	0	0
53	C	JA	MOCK	53_A	JA_MOCK	D2	38	9	0	0	6
53	C	JA	MOCK	53_A	JA_MOCK	D3	30	12	0	0	0
53	C	JA	MOCK	53_A	JA_MOCK	D4	40	10	0	0	9
54	C	SA	TX	54_B	SA_TX	A1	28	10	0	0	0
54	C	SA	TX	54_B	SA_TX	A2	38	14	0	0	4
54	C	SA	TX	54_B	SA_TX	A3	35	15	1	1	5
54	C	SA	TX	54_B	SA_TX	A4	33	12	0	0	1
54	C	SA	TX	54_B	SA_TX	B1	44	13	0	0	16
54	C	SA	TX	54_B	SA_TX	B2	39	15	0	0	7
54	C	SA	TX	54_B	SA_TX	B3	33	14	0	0	0
54	C	SA	TX	54_B	SA_TX	B4	46	11	0	0	21
54	C	SA	TX	54_B	SA_TX	C1	39	20	0	0	0
54	C	SA	TX	54_B	SA_TX	C2	39	14	0	0	3
54	C	SA	TX	54_B	SA_TX	C3	42	13	0	0	8
54	C	SA	TX	54_B	SA_TX	C4	47	17	2	2	9
54	C	SA	TX	54_B	SA_TX	D1	24	8	0	0	0
54	C	SA	TX	54_B	SA_TX	D2	34	12	0	0	1
54	C	SA	TX	54_B	SA_TX	D3	38	10	0	0	8
54	C	SA	TX	54_B	SA_TX	D4	30	10	2	2	0
54	C	SA	MOCK	54_A	SA_MOCK	A1	27	10	0	0	9
54	C	SA	MOCK	54_A	SA_MOCK	A2	24	10	0	0	0
54	C	SA	MOCK	54_A	SA_MOCK	A3	23	13	0	0	0
54	C	SA	MOCK	54_A	SA_MOCK	A4	27	12	1	1	0
54	C	SA	MOCK	54_A	SA_MOCK	B1	23	11	0	0	5
54	C	SA	MOCK	54_A	SA_MOCK	B2	19	9	0	0	0
54	C	SA	MOCK	54_A	SA_MOCK	B3	26	12	0	0	7
