plot	region	date	time	who	condition	tx	subplot	txfull	plant	height	n.leaves	n.mines	mined.leaves	yellow.leaves	n.mined.leaves	n.yellow.leaves	n.fruits	mined.leaf.rem	umined.leaf.rem	n.larvae	n.pupae	galls?	small mines?	other.notes
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	D2	30	9	5	"4,5,6,8,9"	"1,2,3,4"	5	4	0			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	D3	42	10	6	"3,5,6,8,9,10"	"1,2,3,5"	6	4	8			2	1			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	D4	40	7	4	"2,5,6,7"	"1,2,3,5"	4	4	7			1	0			
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	A1	35	12	4	"3,4,5,8"	"1,2,3,4"	4	4	10			0	1			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	A2	45	11	4	"5,7,9,11"	"1,2,3,4"	4	4	4			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	A3	51	10	7	"4,5,6,7,8,9,10"	"1,2,3"	7	3	5			5	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	A4	46	9	3	"3,4,5"	"1,2,3"	3	3	0			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	B1	30	8	2	3	1	1	1	0			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	B2	46	11	3	"8,9,10"	"1,2,4,6"	3	4	5			3	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	B3	40	8	3	"4,5,6"	"1,2,3,4"	3	4	0			2	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	B4	45	12	7	"3,4,5,6,7,9,12"	"1,2"	7	2	2			5	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	C1	46	15	2	"5,7"	"1,2,3"	2	3	3			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	C2	48	10	4	"4,6,8,9"	"1,2,3"	4	3	5			3	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	C3	41	10	1	7	"1,2"	1	2	0			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	C4	43	9	4	"3,4,5,7"	"1,2"	4	2	0			3	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	D1	44	11	1	8	"1,2"	1	2	0			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	D2	53	13	0	NA	"1,2,3"	0	3	8			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	D3	55	11	4	"2,3,6,11"	"1,2,3"	4	3	3			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	tx	47_B	JA_tx	D4	54	12	0	NA	"1,2,3"	0	3	5			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	A1	52	8	1	2	"1,2"	1	2	8			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	A2	49	12	3	"4,5,6"	"1,2,3,4"	3	4	8			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	A3	45	11	1	4	"1,3"	1	2	5			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	A4	50	12	1	3	"1,2"	1	2	9			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	B1	40	9	0	NA	"1,2"	0	2	1			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	B2	57	10	2	"3,4"	"1,2"	2	2	0			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	B3	38	9	0	NA	1	0	1	1			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	B4	40	10	2	"2,3"	"1,3"	2	2	5			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	C1	48	8	0	NA	"1,2,3"	0	3	5			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	C2	53	9	2	"3,4"	"1,2"	2	2	10			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	C3	51	6	2	"2,4"	1	2	1	5			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	C4	50	9	2	"4,5"	"1,2,3"	2	3	2			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	D1	40	9	2	"3,9"	1	2	1	0			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	D2	50	11	0	NA	"1,2,3"	0	3	2			0	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	D3	40	10	2	"3,5"	1	2	1	1			1	0			NO LEAVES FOR BACTERIA
47	C	14-Aug	13:00	PTH & NA	JA	zm	47_A	JA_zm	D4	45	10	1	6	"1,2,3"	1	3	2			0	0			NO LEAVES FOR BACTERIA
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	A1	42	12	6	"2,3,4,6,7,8"	"1,2"	6	2	11	4	5	1	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	A2	34	8	6	"2,3,4,5,6,8"	"1,2,3"	6	3	4			0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	A3	29	8	6	"2,3,4,5,6,7"	"1,2"	6	2	0			3	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	A4	40	7	5	"2,3,4,5,6"	"1,2,3"	5	3	14			3	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	B1	35	7	2	"2,4"	"1,2"	2	2	3	1	3	3	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	B2	35	6	3	"3,5,6"	"1,2"	3	2	6			3	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	B3	31	6	3	"2,3,6"	NA	3	0	0			4	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	B4	34	4	2	"2,3"	1	2	1	3			0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	C1	41	9	4	"2,4,6,7"	"1,2"	4	2	7	3	5	0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	C2	13	5	2	"3,4"	1	2	1	0			0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	C3	38	8	1	6	1	1	1	4			0	0		1	
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	C4	36	9	3	"2,3,5"	"1,2"	3	2	3			0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	D1	41	13	5	"2,3,4,5,11"	"1,2,3,4"	5	4	16	1	7	3	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	D2	33	7	1	4	1	1	1	2			2	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	D3	39	7	4	"3,5,6,7"	"1,2"	4	2	6			0	0			
48	C	16-Aug	10:18	AK & PTH	SA	tx	48_B	SA_tx	D4	43	8	5	"2,3,4,6,8"	"1,2"	5	2	9			3	0			
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	A1	49	10	6	"4,5,6,7,8,10"	"1,2,3"	6	3	5	4	3	2	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	A2	49	10	9	"2,3,4,5,6,7,8,9,10"	"1,3"	9	2	9			0	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	A3	47	9	8	"2,3,4,5,6,7,8,9"	"1,2,3,4"	8	4	11			4	1			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	A4	40	8	7	"2,3,4,5,6,7,8"	"1,2"	7	2	2			2	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	B1	45	10	7	"2,3,4,5,6,7,8"	"1,2"	7	2	3	3	2	2	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	B2	49	11	9	"3,4,5,6,7,8,9,10,11"	"1,2,3,4"	9	4	8			2	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	B3	42	8	6	"3,4,5,6,7,8"	"1,2,3"	6	3	0			1	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	B4	49	8	4	"2,3,5,7"	"1,2"	4	2	0			0	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	C1	46	9	6	"2,3,4,5,7,8"	"1,2,3"	6	3	6	3	1	1	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	C2	54	8	5	"2,3,4,5,6"	"1,2,3"	5	3	0			0	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	C3	43	9	6	"3,4,5,6,7,9"	"1,2,3"	6	3	9			1	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	C4	41	10	7	"3,5,6,7,8,9,10"	"1,2,3"	7	3	12			1	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	D1	41	8	7	"2,3,4,5,6,7,8"	"1,2"	7	2	0	4	NA	0	1			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	D2	50	11	7	"2,3,4,5,6,9,10"	"1,2"	7	2	9			0	1			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	D3	47	10	5	"2,3,4,5,9"	"1,2"	5	2	8			0	0			CONTROL SOMEWHAT FLATTENED
48	C	16-Aug	10:18	AK & PTH	SA	zm	48_A	SA_zm	D4	42	8	4	"2,3,5,6"	"1,2"	4	2	2			2	0			CONTROL SOMEWHAT FLATTENED
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	A1	41	9	1	3	1	1	1	2			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	A2	27	7	4	"2,4,5"	"1,2"	3	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	A3	43	4	4	"1,2,3,4"	1	4	1	7			1	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	A4	42	8	1	3	"1,2,3"	1	3	11			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	B1	26	5	1	2	2	1	1	0			1	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	B2	48	10	2	"4,5"	"1,2,3"	2	3	20			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	B3	37	10	2	"2,3"	"1,2,3"	2	3	1			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	B4	35	8	0	NA	"1,2"	0	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	C1	54	9	3	"2,3"	"1,2"	2	2	21			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	C2	41	10	2	"2,3"	"1,2"	2	2	2			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	C3	45	7	3	"1,2,4"	1	3	1	11			0	0			DRY LEAVES
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	C4	39	5	3	"1,3,5"	"1,3,5"	3	3	0			0	0		1	
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	D1	30	8	1	2	1	1	1	0			0	0		1	
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	D2	41	5	3	"2,3,4"	"1,2"	3	2	7			0	0		1	
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	D3	34	7	3	"5,6,7"	1	3	1	2			0	0			DRY LEAVES
49	C	15-Aug	16:35	PTH & NA	MOCK	tx	49_B	MOCK_tx	D4	32	9	2	"2,6"	2	2	1	1			0	0		1	DRY LEAVES
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	A1	24	10	2	"4,5"	2	2	1	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	A2	38	9	4	"3,4,5"	"1,2,3"	3	3	12			1	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	A3	39	8	5	"1,2,3,4,6"	"1,2,3,4,6"	5	5	10			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	A4	25	9	2	"1,2"	"1,2"	2	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	B1	32	12	2	1	"1,2"	1	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	B2	27	9	3	"1,2,3"	1	3	1	1			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	B3	20	5	4	"1,2,3,4"	"1,2"	4	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	B4	33	8	5	"1,2,3,6,8"	1	5	1	3			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	C1	24	4	4	"1,2,3,4"	"1,2,3,4"	4	4	0			1	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	C2	38	7	4	"1,2,3,4"	"1,2"	4	2	10			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	C3	35	6	5	"1,2,3,4,5"	"1,2"	5	2	10			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	C4	23	5	2	"2,3"	"2,3"	2	2	0			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	D1	33	8	3	"1,2,3"	"1,2,3"	3	3	3			1	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	D2	28	5	5	"1,2,3,4,5"	1	5	1	0			2	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	D3	39	6	3	"1,2,3"	"2,3"	3	2	11			0	0			
49	C	15-Aug	16:35	PTH & NA	MOCK	zm	49_A	MOCK_zm	D4	31	8	4	"1,2,4,8"	"1,2,3,4"	4	4	4			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	A1	43	12	2	"2,5"	1	2	1	12	1	2	0	1			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	A2	38	7	2	"1,4"	"1,2"	2	2	4			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	A3	35	12	1	8	"1,2"	1	2	6			1	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	A4	23	9	1	8	"1,2"	1	2	0			1	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	B1	43	12	4	"5,7,9,12"	"1,2,3"	4	3	9	1	5	0	0		1	
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	B2	30	9	3	"3,4,7"	1	3	1	4			1	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	B3	43	10	4	"1,3,5,6"	1	4	1	8			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	B4	35	9	3	"3,4,7"	1	3	1	3			1	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	C1	33	9	1	3	"1,3"	1	2	3	1	6	0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	C2	35	13	2	"2,5"	"1,2"	2	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	C3	44	9	0	NA	"1,2"	0	2	8			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	C4	36	10	4	"5,7,8,10"	"1,2"	4	2	6			2	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	D1	33	9	0	NA	"1,2"	0	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	D2	34	9	0	NA	"1,2"	0	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	D3	47	10	0	NA	"1,2,3,4"	0	4	11			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	tx	50_B	MOCK_tx	D4	40	9	0	NA	"1,2"	0	2	3	NA	6	0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	A1	45	10	0	NA	"1,2"	0	2	2			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	A2	31	12	0	NA	1	0	1	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	A3	42	10	0	NA	1	0	1	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	A4	34	10	2	"6,8"	0	2	1	0	2	4	2	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	B1	45	12	0	NA	"1,2"	0	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	B2	51	10	0	NA	"1,2"	0	2	4			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	B3	48	13	0	NA	"1,2,3"	0	3	3			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	B4	35	12	2	"5,6"	"1,2"	2	2	0	1	2	0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	C1	28	9	0	NA	"1,2"	0	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	C2	41	12	1	4	1	1	1	0	1	2	0	0		1	
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	C3	45	11	0	NA	"1,2,3"	0	3	5			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	C4	48	14	2	"2,11"	"1,2"	2	2	19			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	D1	42	11	2	"1,2"	NA	2	0	1	1	3	0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	D2	43	11	0	NA	"1,2"	0	2	0			0	0			
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	D3	52	19	2	"6,17"	"1,3"	2	2	21			0	0		1	
50	C	15-Aug	15:45	PTH & MICHELLE	MOCK	zm	50_A	MOCK_zm	D4	40	10	1	3	"1,2,3"	1	3	1			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	A1	32	13	1	2	"1,2,.3"	1	3	0	1	9	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	A2	40	12	1	1	1	1	1	4			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	A3	33	9	0	NA	NA	0	0	1			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	A4	40	11	1	1	1	1	1	7			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	B1	41	11	2	"1,2"	"1,2"	2	2	12	2	3	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	B2	43	11	4	"1,2,3"	"1,2"	3	2	15			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	B3	46	14	2	"3,4"	"1,2,3,4"	2	4	8			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	B4	42	19	4	"1,2,3,4"	"1,2,3,4,7"	4	5	5			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	C1	41	14	2	"1,2"	"1,2"	2	2	6	2	1	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	C2	36	12	3	"2,3,4"	"2,3"	3	2	3			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	C3	39	12	1	2	2	1	1	4			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	C4	31	13	0	NA	NA	0	0	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	D1	33	10	1	4	4	1	1	3	1	6	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	D2	41	12	0	NA	5	0	1	8			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	D3	39	10	2	"1,2"	"1,2"	2	2	4			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	tx	51_B	SA_tx	D4	24	8	1	2	"1,2"	1	2	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	A1	37	13	2	"2,3"	"2,3"	2	2	10	1	8	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	A2	20	6	2	"1,2"	NA	2	0	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	A3	26	12	0	NA	NA	0	0	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	A4	38	8	1	2	"1,1"	1	2	3			1	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	B1	28	10	0	NA	NA	0	0	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	B2	41	11	2	"3,5"	1	2	1	14	2	1	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	B3	26	11	4	"1,2,6,9"	"1,2,6"	4	3	0			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	B4	34	11	2	"1,2"	"1,2"	2	2	6			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	C1	36	16	1	2	"1,2"	1	2	2	1	4	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	C2	29	7	0	NA	1	0	1	2			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	C3	28	11	0	NA	1	0	1	2			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	C4	37	10	0	NA	2	0	1	6			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	D1	28	10	1	2	"1,2"	1	2	0	1	3	0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	D2	33	13	3	"3,4"	"1,2,3"	2	3	6			1	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	D3	29	11	1	2	NA	1	0	1			0	0			
51	C	15-Aug	15:45	Nic & Cole	SA	zm	51_A	SA_zm	D4	37	10	1	2	"2,3"	1	2	14			0	0			
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	A1	27	9	0	NA	"1,2"	0	2	3			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	A2	36	9	0	NA	1	0	1	4			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	A3	40	9	0	NA	"1,2,3"	0	3	8			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	A4	35	10	1	4	"1,2"	1	2	12			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	B1	30	8	0	NA	1	0	1	0			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	B2	26	8	0	NA	"1,2,3,4,5,6,7"	0	7	0			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	B3	20	6	0	NA	2	0	1	0			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	B4	37	11	0	NA	"1,2,3"	0	3	9			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	C1	35	10	0	NA	"1,2,3,4"	0	4	7			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	C2	30	8	1	NA	"1,2"	0	2	3			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	C3	20	12	0	NA	"1,3"	0	2	0			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	C4	34	10	0	NA	"1,3"	0	2	6			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	D1	33	6	0	NA	"1,2"	0	2	7			NA	NA			NO LEAVES TAKEN
52	C	15-Aug	15:15	Nic & Cole	JA	tx	52_B	JA_tx	D2	20	7	0	1	1	1	1	0			NA	NA			NO LEAVES TAKEN
